Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 3670			3.758455																											-0.001937	0.001075																																													
 3671			3.792116																											-0.035056	0.000644																																													
 3672			3.874089																											-0.082944	0.000211																																													
 3673			3.950790																											-0.077652	0.000177																																													
 3674			4.043147																											-0.093246	0.000098																																													
 3675			4.146538																											-0.104261	0.000062																																													
 3676			4.246166																											-0.100674	0.000217																																													
 3677			4.317053																											-0.072388	0.000652																																													
 3678			4.306338																											-0.000000	0.009851																																													
 3679			4.162525																											-0.000000	0.142952																																													
 3680			3.990904																											-0.000000	0.170788																																													
 3681			3.835609																											-0.000000	0.154496																																													
 3682			3.830476																											-0.000000	0.004366																																													
 3683			3.825011																											-0.000000	0.004700																																													
 3684			3.819107																											-0.000000	0.005138																																													
 3685			3.813234																											-0.000000	0.005109																																													
 3686			3.807626																											-0.000000	0.004846																																													
 3687			3.801653																											-0.000000	0.005211																																													
 3688			3.795237																											-0.000000	0.005656																																													
 3689			3.788614																											-0.000000	0.005864																																													
 3690			3.782672																											-0.000000	0.005184																																													
 3691			3.778328																											-0.000000	0.003587																																													
 3692			3.775197																											-0.000000	0.002376																																													
 3693			3.772784																											-0.000000	0.001659																																													
 3694			3.770952																											-0.000000	0.001078																																													
 3695			3.794173																											-0.024620	0.000644																																													
 3696			3.874117																											-0.080913	0.000211																																													
 3697			3.970954																											-0.097790	0.000177																																													
 3698			4.084047																											-0.113985	0.000098																																													
 3699			4.167215																											-0.084046	0.000062																																													
 3700			4.246674																											-0.080510	0.000217																																													
 3701			4.293922																											-0.048749	0.000652																																													
 3702			4.264773																											-0.000000	0.028290																																													
 3703			4.099366																											-0.000000	0.164554																																													
 3704			3.927718																											-0.000000	0.170828																																													
 3705			3.822691																											-0.000000	0.104242																																													
 3706			3.817601																											-0.000000	0.004325																																													
 3707			3.812150																											-0.000000	0.004687																																													
 3708			3.806257																											-0.000000	0.005131																																													
 3709			3.800391																											-0.000000	0.005104																																													
 3710			3.794789																											-0.000000	0.004842																																													
 3711			3.788822																											-0.000000	0.005208																																													
 3712			3.782412																											-0.000000	0.005653																																													
 3713			3.775794																											-0.000000	0.005862																																													
 3714			3.769857																											-0.000000	0.005181																																													
 3715			3.765518																											-0.000000	0.003585																																													
 3716			3.762391																											-0.000000	0.002374																																													
 3717			3.759982																											-0.000000	0.001657																																													
 3718			3.758154																											-0.000000	0.001076																																													
 3719			3.785345																											-0.028586	0.000644																																													
 3720			3.874105																											-0.089729	0.000211																																													
 3721			3.873154																											-0.000001	0.000177																																													
 3722			3.872283																											-0.000002	0.000098																																													
 3723			3.871448																											-0.000002	0.000062																																													
 3724			3.870460																											-0.000003	0.000217																																													
 3725			3.869038																											-0.000004	0.000652																																													
 3726			3.866460																											-0.000008	0.001813																																													
 3727			3.952268																											-0.090323	0.003742																																													
 3728			3.946507																											-0.000000	0.004971																																													
 3729			3.941322																											-0.000000	0.004396																																													
 3730			3.936217																											-0.000000	0.004317																																													
 3731			3.930746																											-0.000000	0.004683																																													
 3732			3.924832																											-0.000000	0.005128																																													
 3733			3.918945																											-0.000000	0.005102																																													
 3734			3.913321																											-0.000000	0.004840																																													
 3735			3.907332																											-0.000000	0.005207																																													
 3736			3.900899																											-0.000000	0.005652																																													
 3737			3.894258																											-0.000000	0.005861																																													
 3738			3.888299																											-0.000000	0.005181																																													
 3739			3.883936																											-0.000000	0.003585																																													
 3740			3.880787																											-0.000000	0.002373																																													
 3741			3.878354																											-0.000000	0.001656																																													
 3742			3.876504																											-0.000000	0.001075																																													
 3743			3.875085																											-0.000000	0.000644																																													
 3744			3.874098																											-0.000000	0.000211																																													
 3745			3.873147																											-0.000000	0.000177																																													
 3746			3.872275																											-0.000001	0.000098																																													
 3747			3.871439																											-0.000001	0.000062																																													
 3748			3.870448																											-0.000001	0.000217																																													
 3749			3.869024																											-0.000001	0.000652																																													
 3750			3.866440																											-0.000003	0.001813																																													
 3751			3.952266																											-0.090341	0.003742																																													
 3752			3.946505																											-0.000000	0.004971																																													
 3753			3.941320																											-0.000000	0.004396																																													
 3754			3.936215																											-0.000000	0.004317																																													
 3755			3.930744																											-0.000000	0.004683																																													
 3756			3.924830																											-0.000000	0.005128																																													
 3757			3.918943																											-0.000000	0.005102																																													
 3758			3.913319																											-0.000000	0.004840																																													
 3759			3.907330																											-0.000000	0.005207																																													
 3760			3.900897																											-0.000000	0.005652																																													
 3761			3.894256																											-0.000000	0.005861																																													
 3762			3.888297																											-0.000000	0.005181																																													
 3763			3.883935																											-0.000000	0.003585																																													
 3764			3.880785																											-0.000000	0.002373																																													
 3765			3.878353																											-0.000000	0.001656																																													
 3766			3.876502																											-0.000000	0.001075																																													
 3767			3.875083																											-0.000000	0.000644																																													
 3768			3.874097																											-0.000000	0.000211																																													
 3769			3.873146																											-0.000000	0.000177																																													
 3770			3.872273																											-0.000001	0.000098																																													
 3771			3.871437																											-0.000001	0.000062																																													
 3772			3.870447																											-0.000001	0.000217																																													
 3773			3.869023																											-0.000001	0.000652																																													
 3774			3.866439																											-0.000003	0.001813																																													
 3775			3.952265																											-0.090341	0.003742																																													
 3776			3.946504																											-0.000000	0.004971																																													
 3777			3.941319																											-0.000000	0.004396																																													
 3778			3.936213																											-0.000000	0.004317																																													
 3779			3.930743																											-0.000000	0.004683																																													
 3780			3.924829																											-0.000000	0.005128																																													
 3781			3.918942																											-0.000000	0.005102																																													
 3782			3.913318																											-0.000000	0.004840																																													
 3783			3.907328																											-0.000000	0.005207																																													
 3784			3.900896																											-0.000000	0.005652																																													
 3785			3.894255																											-0.000000	0.005861																																													
 3786			3.888295																											-0.000000	0.005181																																													
 3787			3.883933																											-0.000000	0.003585																																													
 3788			3.880784																											-0.000000	0.002373																																													
 3789			3.878351																											-0.000000	0.001656																																													
 3790			3.876501																											-0.000000	0.001075																																													
 3791			3.875082																											-0.000000	0.000644																																													
 3792			3.874096																											-0.000000	0.000211																																													
 3793			3.873144																											-0.000000	0.000177																																													
 3794			3.872272																											-0.000001	0.000098																																													
 3795			3.871436																											-0.000001	0.000062																																													
 3796			3.870446																											-0.000001	0.000217																																													
 3797			3.869021																											-0.000001	0.000652																																													
 3798			3.866437																											-0.000003	0.001813																																													
 3799			3.952264																											-0.090341	0.003742																																													
 3800			3.946502																											-0.000000	0.004971																																													
 3801			3.941317																											-0.000000	0.004396																																													
 3802			3.936212																											-0.000000	0.004317																																													
 3803			3.930741																											-0.000000	0.004683																																													
 3804			3.924827																											-0.000000	0.005128																																													
 3805			3.918940																											-0.000000	0.005102																																													
 3806			3.913316																											-0.000000	0.004840																																													
 3807			3.907327																											-0.000000	0.005207																																													
 3808			3.900894																											-0.000000	0.005652																																													
 3809			3.894253																											-0.000000	0.005861																																													
 3810			3.888294																											-0.000000	0.005181																																													
 3811			3.883932																											-0.000000	0.003585																																													
 3812			3.880782																											-0.000000	0.002373																																													
 3813			3.878350																											-0.000000	0.001656																																													
 3814			3.876499																											-0.000000	0.001075																																													
 3815			3.875080																											-0.000000	0.000644																																													
 3816			3.874094																											-0.000000	0.000211																																													
 3817			3.873143																											-0.000001	0.000177																																													
 3818			3.872271																											-0.000001	0.000098																																													
 3819			3.871435																											-0.000001	0.000062																																													
 3820			3.870445																											-0.000001	0.000217																																													
 3821			3.869021																											-0.000002	0.000652																																													
 3822			3.866438																											-0.000004	0.001813																																													
 3823			3.952264																											-0.090341	0.003742																																													
 3824			3.946503																											-0.000000	0.004971																																													
 3825			3.941318																											-0.000000	0.004396																																													
 3826			3.936213																											-0.000000	0.004317																																													
 3827			3.930742																											-0.000000	0.004683																																													
 3828			3.924828																											-0.000000	0.005128																																													
 3829			3.918941																											-0.000000	0.005102																																													
 3830			3.913317																											-0.000000	0.004840																																													
 3831			3.907328																											-0.000000	0.005207																																													
 3832			3.900895																											-0.000000	0.005652																																													
 3833			3.894254																											-0.000000	0.005861																																													
 3834			3.888295																											-0.000000	0.005181																																													
 3835			3.883933																											-0.000000	0.003585																																													
 3836			3.880783																											-0.000000	0.002373																																													
 3837			3.878351																											-0.000000	0.001656																																													
 3838			3.876500																											-0.000000	0.001075																																													
 3839			3.875082																											-0.000000	0.000644																																													
 3840			3.874096																											-0.000000	0.000211																																													
 3841			3.873144																											-0.000001	0.000177																																													
 3842			3.872272																											-0.000001	0.000098																																													
 3843			3.871437																											-0.000001	0.000062																																													
 3844			3.870446																											-0.000001	0.000217																																													
 3845			3.869023																											-0.000002	0.000652																																													
 3846			3.866439																											-0.000004	0.001813																																													
 3847			3.952266																											-0.090341	0.003742																																													
 3848			3.946504																											-0.000000	0.004971																																													
 3849			3.941319																											-0.000000	0.004396																																													
 3850			3.936214																											-0.000000	0.004317																																													
 3851			3.930743																											-0.000000	0.004683																																													
 3852			3.924829																											-0.000000	0.005128																																													
 3853			3.918942																											-0.000000	0.005102																																													
 3854			3.913318																											-0.000000	0.004840																																													
 3855			3.907329																											-0.000000	0.005207																																													
 3856			3.900896																											-0.000000	0.005652																																													
 3857			3.894256																											-0.000000	0.005861																																													
 3858			3.888296																											-0.000000	0.005181																																													
 3859			3.883934																											-0.000000	0.003585																																													
 3860			3.880785																											-0.000000	0.002373																																													
 3861			3.878353																											-0.000000	0.001656																																													
 3862			3.876502																											-0.000000	0.001075																																													
 3863			3.875083																											-0.000000	0.000644																																													
 3864			3.874097																											-0.000000	0.000211																																													
 3865			3.873148																											-0.000003	0.000177																																													
 3866			3.872278																											-0.000003	0.000098																																													
 3867			3.871446																											-0.000004	0.000062																																													
 3868			3.870459																											-0.000005	0.000217																																													
 3869			3.869042																											-0.000008	0.000652																																													
 3870			3.866472																											-0.000017	0.001813																																													
 3871			3.952253																											-0.090297	0.003742																																													
 3872			3.946492																											-0.000000	0.004971																																													
 3873			3.941307																											-0.000000	0.004396																																													
 3874			3.936202																											-0.000000	0.004317																																													
 3875			3.930732																											-0.000000	0.004683																																													
 3876			3.924817																											-0.000000	0.005128																																													
 3877			3.918931																											-0.000000	0.005102																																													
 3878			3.913307																											-0.000000	0.004840																																													
 3879			3.907318																											-0.000000	0.005207																																													
 3880			3.900885																											-0.000000	0.005652																																													
 3881			3.894244																											-0.000000	0.005861																																													
 3882			3.888285																											-0.000000	0.005181																																													
 3883			3.883923																											-0.000000	0.003585																																													
 3884			3.880774																											-0.000000	0.002373																																													
 3885			3.878341																											-0.000000	0.001656																																													
 3886			3.876491																											-0.000000	0.001075																																													
 3887			3.875072																											-0.000000	0.000644																																													
 3888			3.874086																											-0.000000	0.000211																																													
 3889			3.922301																											-0.049167	0.000177																																													
 3890			3.966006																											-0.044588	0.000098																																													
 3891			4.005107																											-0.039956	0.000062																																													
 3892			4.044470																											-0.040381	0.000217																																													
 3893			4.054532																											-0.011523	0.000652																																													
 3894			4.000384																											-0.000000	0.053337																																													
 3895			3.952803																											-0.000000	0.046782																																													
 3896			3.890893																											-0.000000	0.061119																																													
 3897			3.885689																											-0.000000	0.004426																																													
 3898			3.880580																											-0.000000	0.004332																																													
 3899			3.875112																											-0.000000	0.004693																																													
 3900			3.869202																											-0.000000	0.005135																																													
 3901			3.863320																											-0.000000	0.005107																																													
 3902			3.857703																											-0.000000	0.004845																																													
 3903			3.851721																											-0.000000	0.005210																																													
 3904			3.845296																											-0.000000	0.005655																																													
 3905			3.838664																											-0.000000	0.005864																																													
 3906			3.832713																											-0.000000	0.005183																																													
 3907			3.828360																											-0.000000	0.003587																																													
 3908			3.825219																											-0.000000	0.002375																																													
 3909			3.822796																											-0.000000	0.001658																																													
 3910			3.820955																											-0.000000	0.001077																																													
 3911			3.836491																											-0.016945	0.000644																																													
 3912			3.874106																											-0.038593	0.000211																																													
 3913			3.873154																											-0.000000	0.000177																																													
 3914			3.872282																											-0.000001	0.000098																																													
 3915			3.871446																											-0.000001	0.000062																																													
 3916			3.870456																											-0.000001	0.000217																																													
 3917			3.869032																											-0.000001	0.000652																																													
 3918			3.866448																											-0.000003	0.001813																																													
 3919			3.952274																											-0.090341	0.003742																																													
 3920			3.946512																											-0.000000	0.004971																																													
 3921			3.941328																											-0.000000	0.004396																																													
 3922			3.936222																											-0.000000	0.004317																																													
 3923			3.930752																											-0.000000	0.004683																																													
 3924			3.924837																											-0.000000	0.005128																																													
 3925			3.918951																											-0.000000	0.005102																																													
 3926			3.913326																											-0.000000	0.004840																																													
 3927			3.907337																											-0.000000	0.005207																																													
 3928			3.900904																											-0.000000	0.005652																																													
 3929			3.894264																											-0.000000	0.005861																																													
 3930			3.888304																											-0.000000	0.005181																																													
 3931			3.883942																											-0.000000	0.003585																																													
 3932			3.880793																											-0.000000	0.002373																																													
 3933			3.878360																											-0.000000	0.001656																																													
 3934			3.876509																											-0.000000	0.001075																																													
 3935			3.875091																											-0.000000	0.000644																																													
 3936			3.874104																											-0.000000	0.000211																																													
 3937			3.873154																											-0.000001	0.000177																																													
 3938			3.872283																											-0.000002	0.000098																																													
 3939			3.871448																											-0.000002	0.000062																																													
 3940			3.870459																											-0.000003	0.000217																																													
 3941			3.869038																											-0.000004	0.000652																																													
 3942			3.866459																											-0.000008	0.001813																																													
 3943			3.952268																											-0.090323	0.003742																																													
 3944			3.946506																											-0.000000	0.004971																																													
 3945			3.941322																											-0.000000	0.004396																																													
 3946			3.936216																											-0.000000	0.004317																																													
 3947			3.930746																											-0.000000	0.004683																																													
 3948			3.924832																											-0.000000	0.005128																																													
 3949			3.918945																											-0.000000	0.005102																																													
 3950			3.913321																											-0.000000	0.004840																																													
 3951			3.907331																											-0.000000	0.005207																																													
 3952			3.900898																											-0.000000	0.005652																																													
 3953			3.894257																											-0.000000	0.005861																																													
 3954			3.888298																											-0.000000	0.005181																																													
 3955			3.883936																											-0.000000	0.003585																																													
 3956			3.880786																											-0.000000	0.002373																																													
 3957			3.878354																											-0.000000	0.001656																																													
 3958			3.876503																											-0.000000	0.001075																																													
 3959			3.875084																											-0.000000	0.000644																																													
 3960			3.874098																											-0.000000	0.000211																																													
 3961			3.873147																											-0.000001	0.000177																																													
 3962			3.872275																											-0.000001	0.000098																																													
 3963			3.871439																											-0.000001	0.000062																																													
 3964			3.870449																											-0.000001	0.000217																																													
 3965			3.869025																											-0.000002	0.000652																																													
 3966			3.866442																											-0.000004	0.001813																																													
 3967			3.952268																											-0.090341	0.003742																																													
 3968			3.946506																											-0.000000	0.004971																																													
 3969			3.941322																											-0.000000	0.004396																																													
 3970			3.936216																											-0.000000	0.004317																																													
 3971			3.930746																											-0.000000	0.004683																																													
 3972			3.924832																											-0.000000	0.005128																																													
 3973			3.918945																											-0.000000	0.005102																																													
 3974			3.913321																											-0.000000	0.004840																																													
 3975			3.907332																											-0.000000	0.005207																																													
 3976			3.900899																											-0.000000	0.005652																																													
 3977			3.894258																											-0.000000	0.005861																																													
 3978			3.888299																											-0.000000	0.005181																																													
 3979			3.883937																											-0.000000	0.003585																																													
 3980			3.880787																											-0.000000	0.002373																																													
 3981			3.878355																											-0.000000	0.001656																																													
 3982			3.876504																											-0.000000	0.001075																																													
 3983			3.875086																											-0.000000	0.000644																																													
 3984			3.874100																											-0.000000	0.000211																																													
 3985			3.873149																											-0.000001	0.000177																																													
 3986			3.872278																											-0.000002	0.000098																																													
 3987			3.871443																											-0.000002	0.000062																																													
 3988			3.870455																											-0.000003	0.000217																																													
 3989			3.869033																											-0.000004	0.000652																																													
 3990			3.866455																											-0.000008	0.001813																																													
 3991			3.952263																											-0.090323	0.003742																																													
 3992			3.946502																											-0.000000	0.004971																																													
 3993			3.941317																											-0.000000	0.004396																																													
 3994			3.936211																											-0.000000	0.004317																																													
 3995			3.930741																											-0.000000	0.004683																																													
 3996			3.924827																											-0.000000	0.005128																																													
 3997			3.918940																											-0.000000	0.005102																																													
 3998			3.913316																											-0.000000	0.004840																																													
 3999			3.907326																											-0.000000	0.005207																																													
 4000			3.900894																											-0.000000	0.005652																																													
 4001			3.894253																											-0.000000	0.005861																																													
 4002			3.888293																											-0.000000	0.005181																																													
 4003			3.883931																											-0.000000	0.003585																																													
 4004			3.880782																											-0.000000	0.002373																																													
 4005			3.878349																											-0.000000	0.001656																																													
 4006			3.876498																											-0.000000	0.001075																																													
 4007			3.875080																											-0.000000	0.000644																																													
 4008			3.874093																											-0.000000	0.000211																																													
 4009			3.873143																											-0.000001	0.000177																																													
 4010			3.872272																											-0.000002	0.000098																																													
 4011			3.871437																											-0.000002	0.000062																																													
 4012			3.870448																											-0.000003	0.000217																																													
 4013			3.869027																											-0.000004	0.000652																																													
 4014			3.866448																											-0.000008	0.001813																																													
 4015			3.952257																											-0.090323	0.003742																																													
 4016			3.946495																											-0.000000	0.004971																																													
 4017			3.941310																											-0.000000	0.004396																																													
 4018			3.936205																											-0.000000	0.004317																																													
 4019			3.930735																											-0.000000	0.004683																																													
 4020			3.924820																											-0.000000	0.005128																																													
 4021			3.918933																											-0.000000	0.005102																																													
 4022			3.913309																											-0.000000	0.004840																																													
 4023			3.907320																											-0.000000	0.005207																																													
 4024			3.900887																											-0.000000	0.005652																																													
 4025			3.894246																											-0.000000	0.005861																																													
 4026			3.888287																											-0.000000	0.005181																																													
 4027			3.883925																											-0.000000	0.003585																																													
 4028			3.880775																											-0.000000	0.002373																																													
 4029			3.878343																											-0.000000	0.001656																																													
 4030			3.876492																											-0.000000	0.001075																																													
 4031			3.875073																											-0.000000	0.000644																																													
 4032			3.874087																											-0.000000	0.000211																																													
 4033			3.873136																											-0.000001	0.000177																																													
 4034			3.872264																											-0.000001	0.000098																																													
 4035			3.871428																											-0.000001	0.000062																																													
 4036			3.870438																											-0.000001	0.000217																																													
 4037			3.869014																											-0.000002	0.000652																																													
 4038			3.866431																											-0.000004	0.001813																																													
 4039			3.952257																											-0.090341	0.003742																																													
 4040			3.946495																											-0.000000	0.004971																																													
 4041			3.941311																											-0.000000	0.004396																																													
 4042			3.936205																											-0.000000	0.004317																																													
 4043			3.930735																											-0.000000	0.004683																																													
 4044			3.924821																											-0.000000	0.005128																																													
 4045			3.918934																											-0.000000	0.005102																																													
 4046			3.913310																											-0.000000	0.004840																																													
 4047			3.907321																											-0.000000	0.005207																																													
 4048			3.900888																											-0.000000	0.005652																																													
 4049			3.894247																											-0.000000	0.005861																																													
 4050			3.888288																											-0.000000	0.005181																																													
 4051			3.883926																											-0.000000	0.003585																																													
 4052			3.880776																											-0.000000	0.002373																																													
 4053			3.878344																											-0.000000	0.001656																																													
 4054			3.876493																											-0.000000	0.001075																																													
 4055			3.875075																											-0.000000	0.000644																																													
 4056			3.874089																											-0.000000	0.000211																																													
 4057			3.873137																											-0.000000	0.000177																																													
 4058			3.872265																											-0.000001	0.000098																																													
 4059			3.871429																											-0.000001	0.000062																																													
 4060			3.870438																											-0.000001	0.000217																																													
 4061			3.869014																											-0.000001	0.000652																																													
 4062			3.866430																											-0.000003	0.001813																																													
 4063			3.952257																											-0.090341	0.003742																																													
 4064			3.946495																											-0.000000	0.004971																																													
 4065			3.941310																											-0.000000	0.004396																																													
 4066			3.936205																											-0.000000	0.004317																																													
 4067			3.930734																											-0.000000	0.004683																																													
 4068			3.924820																											-0.000000	0.005128																																													
 4069			3.918933																											-0.000000	0.005102																																													
 4070			3.913309																											-0.000000	0.004840																																													
 4071			3.907320																											-0.000000	0.005207																																													
 4072			3.900887																											-0.000000	0.005652																																													
 4073			3.894246																											-0.000000	0.005861																																													
 4074			3.888287																											-0.000000	0.005181																																													
 4075			3.883925																											-0.000000	0.003585																																													
 4076			3.880775																											-0.000000	0.002373																																													
 4077			3.878343																											-0.000000	0.001656																																													
 4078			3.876492																											-0.000000	0.001075																																													
 4079			3.875073																											-0.000000	0.000644																																													
 4080			3.874087																											-0.000000	0.000211																																													
 4081			3.873136																											-0.000000	0.000177																																													
 4082			3.872264																											-0.000001	0.000098																																													
 4083			3.871428																											-0.000001	0.000062																																													
 4084			3.870437																											-0.000001	0.000217																																													
 4085			3.869013																											-0.000001	0.000652																																													
 4086			3.866429																											-0.000003	0.001813																																													
