Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 3202			102.563273																											-0.068101	0.003565																																													
 3203			102.654425																											-0.115532	0.003867																																													
 3204			102.759929																											-0.130270	0.004235																																													
 3205			102.868454																											-0.133290	0.004213																																													
 3206			102.903215																											-0.059332	0.003997																																													
 3207			102.878336																											-0.000002	0.004300																																													
 3208			102.783617																											-0.000000	0.074143																																													
 3209			102.425486																											-0.000001	0.337575																																													
 3210			102.220745																											-0.000002	0.184257																																													
 3211			102.197414																											-0.000074	0.002961																																													
 3212			102.175144																											-0.000130	0.001960																																													
 3213			102.189467																											-0.036126	0.001368																																													
 3214			102.383207																											-0.215066	0.000889																																													
 3215			102.746057																											-0.383860	0.000532																																													
 3216			103.244611																											-0.519279	0.000175																																													
 3217			103.441194																											-0.217378	0.000147																																													
 3218			103.677281																											-0.256857	0.000081																																													
 3219			103.927766																											-0.271272	0.000052																																													
 3220			104.154298																											-0.247498	0.000180																																													
 3221			104.281402																											-0.148474	0.000538																																													
 3222			104.259015																											-0.000009	0.001540																																													
 3223			104.231422																											-0.000000	0.006741																																													
 3224			103.958595																											-0.000002	0.251984																																													
 3225			103.843054																											-0.000000	0.094749																																													
 3226			103.818728																											-0.000009	0.003566																																													
 3227			103.794511																											-0.000414	0.003867																																													
 3228			103.769914																											-0.000399	0.004237																																													
 3229			103.744953																											-0.000007	0.004214																																													
 3230			103.597458																											-0.000001	0.126747																																													
 3231			103.275355																											-0.000001	0.301384																																													
 3232			102.729172																											-0.000000	0.525529																																													
 3233			101.957457																											-0.000001	0.751170																																													
 3234			101.134221																											-0.000000	0.802845																																													
 3235			100.317206																											-0.000001	0.796788																																													
 3236			100.281872																											-0.000000	0.015271																																													
 3237			100.236578																											-0.000000	0.025238																																													
 3238			100.215607																											-0.000000	0.000924																																													
 3239			100.194706																											-0.000000	0.000859																																													
 3240			100.296309																											-0.121817	0.000175																																													
 3241			101.336810																											-1.060708	0.000149																																													
 3242			102.406182																											-1.089724	0.000084																																													
 3243			103.497392																											-1.111746	0.000055																																													
 3244			104.570606																											-1.094096	0.000182																																													
 3245			105.551503																											-1.002353	0.000542																																													
 3246			106.270669																											-0.741778	0.001502																																													
 3247			106.639297																											-0.392976	0.003094																																													
 3248			106.835171																											-0.221309	0.004108																																													
 3249			107.137926																											-0.327755	0.003633																																													
 3250			107.730666																											-0.617735	0.003568																																													
 3251			108.377215																											-0.671965	0.003870																																													
 3252			108.786193																											-0.434892	0.004238																																													
 3253			109.404240																											-0.644020	0.004216																																													
 3254			109.970215																											-0.591856	0.004000																																													
 3255			110.232860																											-0.288941	0.004303																																													
 3256			110.240248																											-0.034104	0.004669																																													
 3257			109.983844																											-0.000004	0.234360																																													
 3258			109.823798																											-0.000004	0.138053																																													
 3259			109.967387																											-0.168517	0.002963																																													
 3260			110.410600																											-0.467170	0.001963																																													
 3261			111.049276																											-0.662130	0.001372																																													
 3262			111.866366																											-0.840192	0.000892																																													
 3263			112.834849																											-0.991391	0.000535																																													
 3264			113.935607																											-1.123503	0.000177																																													
 3265			114.130051																											-0.217378	0.000147																																													
 3266			114.364001																											-0.256857	0.000081																																													
 3267			114.612348																											-0.271272	0.000052																																													
 3268			114.836743																											-0.247498	0.000180																																													
 3269			114.961711																											-0.148474	0.000538																																													
 3270			114.937188																											-0.000009	0.001540																																													
 3271			114.907459																											-0.000000	0.006741																																													
 3272			114.632496																											-0.000002	0.251984																																													
 3273			114.514820																											-0.000000	0.094749																																													
 3274			114.488360																											-0.000009	0.003566																																													
 3275			114.462010																											-0.000414	0.003867																																													
 3276			114.435279																											-0.000399	0.004237																																													
 3277			114.408185																											-0.000007	0.004214																																													
 3278			114.258558																											-0.000001	0.126747																																													
 3279			113.934323																											-0.000001	0.301384																																													
 3280			113.386007																											-0.000000	0.525529																																													
 3281			112.612161																											-0.000001	0.751170																																													
 3282			111.786794																											-0.000000	0.802845																																													
 3283			110.967649																											-0.000001	0.796788																																													
 3284			110.930185																											-0.000000	0.015271																																													
 3285			110.882761																											-0.000000	0.025238																																													
 3286			110.859661																											-0.000000	0.000924																																													
 3287			110.836631																											-0.000000	0.000859																																													
 3288			110.936106																											-0.121817	0.000175																																													
 3289			111.131150																											-0.217378	0.000147																																													
 3290			111.365699																											-0.256857	0.000081																																													
 3291			111.614646																											-0.271272	0.000052																																													
 3292			111.839641																											-0.247498	0.000180																																													
 3293			111.965208																											-0.148474	0.000538																																													
 3294			111.941284																											-0.000009	0.001540																																													
 3295			111.912155																											-0.000000	0.006741																																													
 3296			111.637791																											-0.000002	0.251984																																													
 3297			111.520714																											-0.000000	0.094749																																													
 3298			111.494853																											-0.000009	0.003566																																													
 3299			111.469101																											-0.000414	0.003867																																													
 3300			111.442969																											-0.000399	0.004237																																													
 3301			111.416474																											-0.000007	0.004214																																													
 3302			111.267444																											-0.000001	0.126747																																													
 3303			110.943807																											-0.000001	0.301384																																													
 3304			110.396090																											-0.000000	0.525529																																													
 3305			109.622842																											-0.000001	0.751170																																													
 3306			108.798073																											-0.000000	0.802845																																													
 3307			107.979525																											-0.000001	0.796788																																													
 3308			107.942659																											-0.000000	0.015271																																													
 3309			107.895833																											-0.000000	0.025238																																													
 3310			107.873330																											-0.000000	0.000924																																													
 3311			107.850897																											-0.000000	0.000859																																													
 3312			107.950969																											-0.121817	0.000175																																													
 3313			108.146610																											-0.217378	0.000147																																													
 3314			108.381757																											-0.256857	0.000081																																													
 3315			108.631300																											-0.271272	0.000052																																													
 3316			108.856892																											-0.247498	0.000180																																													
 3317			108.983056																											-0.148474	0.000538																																													
 3318			108.959728																											-0.000009	0.001540																																													
 3319			108.931195																											-0.000000	0.006741																																													
 3320			108.657428																											-0.000002	0.251984																																													
 3321			108.540947																											-0.000000	0.094749																																													
 3322			108.515681																											-0.000009	0.003566																																													
 3323			108.490525																											-0.000414	0.003867																																													
 3324			108.464989																											-0.000399	0.004237																																													
 3325			108.439089																											-0.000007	0.004214																																													
 3326			108.290655																											-0.000001	0.126747																																													
 3327			107.967614																											-0.000001	0.301384																																													
 3328			107.420492																											-0.000000	0.525529																																													
 3329			106.647839																											-0.000001	0.751170																																													
 3330			105.823664																											-0.000000	0.802845																																													
 3331			105.005712																											-0.000001	0.796788																																													
 3332			104.969440																											-0.000000	0.015271																																													
 3333			104.923209																											-0.000000	0.025238																																													
 3334			104.901301																											-0.000000	0.000924																																													
 3335			104.879462																											-0.000000	0.000859																																													
 3336			104.980128																											-0.121817	0.000175																																													
 3337			105.176364																											-0.217378	0.000147																																													
 3338			105.412104																											-0.256857	0.000081																																													
 3339			105.662242																											-0.271272	0.000052																																													
 3340			105.888427																											-0.247498	0.000180																																													
 3341			106.015185																											-0.148474	0.000538																																													
 3342			105.992451																											-0.000009	0.001540																																													
 3343			105.964511																											-0.000000	0.006741																																													
 3344			105.691337																											-0.000002	0.251984																																													
 3345			105.575449																											-0.000000	0.094749																																													
 3346			105.550777																											-0.000009	0.003566																																													
 3347			105.526214																											-0.000414	0.003867																																													
 3348			105.501270																											-0.000399	0.004237																																													
 3349			105.475963																											-0.000007	0.004214																																													
 3350			105.328122																											-0.000001	0.126747																																													
 3351			105.005673																											-0.000001	0.301384																																													
 3352			104.459144																											-0.000000	0.525529																																													
 3353			103.687083																											-0.000001	0.751170																																													
 3354			102.863501																											-0.000000	0.802845																																													
 3355			102.046140																											-0.000001	0.796788																																													
 3356			102.010461																											-0.000000	0.015271																																													
 3357			101.964821																											-0.000000	0.025238																																													
 3358			101.943504																											-0.000000	0.000924																																													
 3359			101.922257																											-0.000000	0.000859																																													
 3360			102.023515																											-0.121817	0.000175																																													
 3361			102.220342																											-0.217378	0.000147																																													
 3362			102.456673																											-0.256857	0.000081																																													
 3363			102.707402																											-0.271272	0.000052																																													
 3364			102.934178																											-0.247498	0.000180																																													
 3365			103.061527																											-0.148474	0.000538																																													
 3366			103.039383																											-0.000009	0.001540																																													
 3367			103.012035																											-0.000000	0.006741																																													
 3368			102.739451																											-0.000002	0.251984																																													
 3369			102.624153																											-0.000000	0.094749																																													
 3370			102.600071																											-0.000009	0.003566																																													
 3371			102.576098																											-0.000414	0.003867																																													
 3372			102.551745																											-0.000399	0.004237																																													
 3373			102.527028																											-0.000007	0.004214																																													
 3374			102.379776																											-0.000001	0.126747																																													
 3375			102.057917																											-0.000001	0.301384																																													
 3376			101.511977																											-0.000000	0.525529																																													
 3377			100.740506																											-0.000001	0.751170																																													
 3378			99.917513																											-0.000000	0.802845																																													
 3379			99.100742																											-0.000001	0.796788																																													
 3380			99.065651																											-0.000000	0.015271																																													
 3381			99.020600																											-0.000000	0.025238																																													
 3382			98.999873																											-0.000000	0.000924																																													
 3383			98.979214																											-0.000000	0.000859																																													
 3384			99.081061																											-0.121817	0.000175																																													
 3385			99.498768																											-0.437671	0.000147																																													
 3386			99.941786																											-0.463000	0.000082																																													
 3387			100.398727																											-0.476981	0.000052																																													
 3388			100.832508																											-0.454041	0.000180																																													
 3389			101.168874																											-0.357071	0.000539																																													
 3390			101.166331																											-0.019189	0.001498																																													
 3391			101.143125																											-0.000125	0.003098																																													
 3392			101.118814																											-0.000023	0.004106																																													
 3393			101.094993																											-0.000034	0.003631																																													
 3394			101.139310																											-0.068101	0.003565																																													
 3395			101.230747																											-0.115532	0.003867																																													
 3396			101.336536																											-0.130270	0.004235																																													
 3397			101.445345																											-0.133290	0.004213																																													
 3398			101.480390																											-0.059332	0.003997																																													
 3399			101.455796																											-0.000002	0.004300																																													
 3400			101.361362																											-0.000000	0.074143																																													
 3401			101.003515																											-0.000001	0.337575																																													
 3402			100.799059																											-0.000002	0.184257																																													
 3403			100.776012																											-0.000074	0.002961																																													
 3404			100.754027																											-0.000130	0.001960																																													
 3405			100.768634																											-0.036126	0.001368																																													
 3406			100.962658																											-0.215066	0.000889																																													
 3407			101.325792																											-0.383860	0.000532																																													
 3408			101.824630																											-0.519279	0.000175																																													
 3409			102.241789																											-0.437671	0.000147																																													
 3410			102.684259																											-0.463000	0.000082																																													
 3411			103.140650																											-0.476981	0.000052																																													
 3412			103.573883																											-0.454041	0.000180																																													
 3413			103.909701																											-0.357071	0.000539																																													
 3414			103.906610																											-0.019189	0.001498																																													
 3415			103.882856																											-0.000125	0.003098																																													
 3416			103.857997																											-0.000023	0.004106																																													
 3417			103.833628																											-0.000034	0.003631																																													
 3418			103.877397																											-0.068101	0.003565																																													
 3419			103.968287																											-0.115532	0.003867																																													
 3420			104.073528																											-0.130270	0.004235																																													
 3421			104.181790																											-0.133290	0.004213																																													
 3422			104.216288																											-0.059332	0.003997																																													
 3423			104.191147																											-0.000002	0.004300																																													
 3424			104.096165																											-0.000000	0.074143																																													
 3425			103.737772																											-0.000001	0.337575																																													
 3426			103.532769																											-0.000002	0.184257																																													
 3427			103.509175																											-0.000074	0.002961																																													
 3428			103.486643																											-0.000130	0.001960																																													
 3429			103.500703																											-0.036126	0.001368																																													
 3430			103.694181																											-0.215066	0.000889																																													
 3431			104.056769																											-0.383860	0.000532																																													
 3432			104.555061																											-0.519279	0.000175																																													
 3433			104.971674																											-0.437671	0.000147																																													
 3434			105.413597																											-0.463000	0.000082																																													
 3435			105.869443																											-0.476981	0.000052																																													
 3436			106.302130																											-0.454041	0.000180																																													
 3437			106.637402																											-0.357071	0.000539																																													
 3438			106.633766																											-0.019189	0.001498																																													
 3439			106.609466																											-0.000125	0.003098																																													
 3440			106.584062																											-0.000023	0.004106																																													
 3441			106.559148																											-0.000034	0.003631																																													
 3442			106.602372																											-0.068101	0.003565																																													
 3443			106.692716																											-0.115532	0.003867																																													
 3444			106.797413																											-0.130270	0.004235																																													
 3445			106.905130																											-0.133290	0.004213																																													
 3446			106.939084																											-0.059332	0.003997																																													
 3447			106.913397																											-0.000002	0.004300																																													
 3448			106.817872																											-0.000000	0.074143																																													
 3449			106.458934																											-0.000001	0.337575																																													
 3450			106.253386																											-0.000002	0.184257																																													
 3451			106.229249																											-0.000074	0.002961																																													
 3452			106.206173																											-0.000130	0.001960																																													
 3453			106.219689																											-0.036126	0.001368																																													
 3454			106.412623																											-0.215066	0.000889																																													
 3455			106.774668																											-0.383860	0.000532																																													
 3456			107.272416																											-0.519279	0.000175																																													
 3457			107.468193																											-0.217378	0.000147																																													
 3458			107.703475																											-0.256857	0.000081																																													
 3459			107.953154																											-0.271272	0.000052																																													
 3460			108.178881																											-0.247498	0.000180																																													
 3461			108.305181																											-0.148474	0.000538																																													
 3462			108.281989																											-0.000009	0.001540																																													
 3463			108.253591																											-0.000000	0.006741																																													
 3464			107.979959																											-0.000002	0.251984																																													
 3465			107.863614																											-0.000000	0.094749																																													
 3466			107.838484																											-0.000009	0.003566																																													
 3467			107.813463																											-0.000414	0.003867																																													
 3468			107.788062																											-0.000399	0.004237																																													
 3469			107.762298																											-0.000007	0.004214																																													
 3470			107.613999																											-0.000001	0.126747																																													
 3471			107.291093																											-0.000001	0.301384																																													
 3472			106.744107																											-0.000000	0.525529																																													
 3473			105.971589																											-0.000001	0.751170																																													
 3474			105.147550																											-0.000000	0.802845																																													
 3475			104.329733																											-0.000001	0.796788																																													
 3476			104.293596																											-0.000000	0.015271																																													
 3477			104.247500																											-0.000000	0.025238																																													
 3478			104.225727																											-0.000000	0.000924																																													
 3479			104.204023																											-0.000000	0.000859																																													
 3480			104.304825																											-0.121817	0.000175																																													
 3481			104.888109																											-0.604302	0.000156																																													
 3482			105.502942																											-0.635903	0.000092																																													
 3483			106.122339																											-0.640562	0.000064																																													
 3484			106.707982																											-0.607055	0.000188																																													
 3485			107.178701																											-0.492606	0.000546																																													
 3486			107.313826																											-0.158069	0.001508																																													
 3487			106.869539																											-0.000008	0.422832																																													
 3488			106.040146																											-0.000009	0.808029																																													
 3489			105.367845																											-0.000009	0.651101																																													
 3490			105.353717																											-0.010519	0.003574																																													
 3491			105.275560																											-0.000009	0.057096																																													
 3492			105.072256																											-0.000009	0.182258																																													
 3493			104.181248																											-0.000009	0.870003																																													
 3494			103.338388																											-0.000009	0.822033																																													
 3495			102.357019																											-0.000009	0.960710																																													
 3496			101.399686																											-0.000009	0.936871																																													
 3497			100.259032																											-0.000009	1.120382																																													
 3498			99.250172																											-0.000009	0.988818																																													
 3499			98.615492																											-0.000009	0.614839																																													
 3500			98.340282																											-0.000009	0.255495																																													
 3501			98.292099																											-0.000009	0.028524																																													
 3502			98.439461																											-0.167918	0.000898																																													
 3503			98.750489																											-0.331255	0.000539																																													
 3504			99.201319																											-0.470763	0.000184																																													
 3505			99.398710																											-0.217378	0.000147																																													
 3506			99.635606																											-0.256857	0.000081																																													
 3507			99.886898																											-0.271272	0.000052																																													
 3508			100.114239																											-0.247498	0.000180																																													
 3509			100.242151																											-0.148474	0.000538																																													
 3510			100.220572																											-0.000009	0.001540																																													
 3511			100.193787																											-0.000000	0.006741																																													
 3512			99.921767																											-0.000002	0.251984																																													
 3513			99.807033																											-0.000000	0.094749																																													
 3514			99.783514																											-0.000009	0.003566																																													
 3515			99.760104																											-0.000414	0.003867																																													
 3516			99.736314																											-0.000399	0.004237																																													
 3517			99.712160																											-0.000007	0.004214																																													
 3518			99.565472																											-0.000001	0.126747																																													
 3519			99.244175																											-0.000001	0.301384																																													
 3520			98.698798																											-0.000000	0.525529																																													
 3521			97.927889																											-0.000001	0.751170																																													
 3522			97.105459																											-0.000000	0.802845																																													
 3523			96.289250																											-0.000001	0.796788																																													
 3524			96.254722																											-0.000000	0.015271																																													
 3525			96.210233																											-0.000000	0.025238																																													
 3526			96.190068																											-0.000000	0.000924																																													
 3527			96.169971																											-0.000000	0.000859																																													
 3528			96.272380																											-0.121817	0.000175																																													
 3529			96.470357																											-0.217378	0.000147																																													
 3530			96.707838																											-0.256857	0.000081																																													
 3531			96.959716																											-0.271272	0.000052																																													
 3532			97.187643																											-0.247498	0.000180																																													
 3533			97.316140																											-0.148474	0.000538																																													
 3534			97.295146																											-0.000009	0.001540																																													
 3535			97.268946																											-0.000000	0.006741																																													
 3536			96.997511																											-0.000002	0.251984																																													
 3537			96.883362																											-0.000000	0.094749																																													
 3538			96.860428																											-0.000009	0.003566																																													
 3539			96.837603																											-0.000414	0.003867																																													
 3540			96.814397																											-0.000399	0.004237																																													
 3541			96.790828																											-0.000007	0.004214																																													
 3542			96.644723																											-0.000001	0.126747																																													
 3543			96.324011																											-0.000001	0.301384																																													
 3544			95.779218																											-0.000000	0.525529																																													
 3545			95.008893																											-0.000001	0.751170																																													
 3546			94.187046																											-0.000000	0.802845																																													
 3547			93.371421																											-0.000001	0.796788																																													
 3548			93.337477																											-0.000000	0.015271																																													
 3549			93.293571																											-0.000000	0.025238																																													
 3550			93.273989																											-0.000000	0.000924																																													
 3551			93.254476																											-0.000000	0.000859																																													
 3552			93.357467																											-0.121817	0.000175																																													
 3553			93.776320																											-0.437671	0.000147																																													
 3554			94.220482																											-0.463000	0.000082																																													
 3555			94.678567																											-0.476981	0.000052																																													
 3556			95.113492																											-0.454041	0.000180																																													
 3557			95.451002																											-0.357071	0.000539																																													
 3558			95.449603																											-0.019189	0.001498																																													
 3559			95.427540																											-0.000125	0.003098																																													
 3560			95.404372																											-0.000023	0.004106																																													
 3561			95.381694																											-0.000034	0.003631																																													
 3562			95.427154																											-0.068101	0.003565																																													
 3563			95.519733																											-0.115532	0.003867																																													
 3564			95.626664																											-0.130270	0.004235																																													
 3565			95.736615																											-0.133290	0.004213																																													
 3566			95.772802																											-0.059332	0.003997																																													
 3567			95.749350																											-0.000002	0.004300																																													
 3568			95.656056																											-0.000000	0.074143																																													
 3569			95.299351																											-0.000001	0.337575																																													
 3570			95.096036																											-0.000002	0.184257																																													
 3571			95.074130																											-0.000074	0.002961																																													
 3572			95.053284																											-0.000130	0.001960																																													
 3573			95.069032																											-0.036126	0.001368																																													
 3574			95.264195																											-0.215066	0.000889																																													
 3575			95.628470																											-0.383860	0.000532																																													
 3576			96.128447																											-0.519279	0.000175																																													
 3577			96.546745																											-0.437671	0.000147																																													
 3578			96.990354																											-0.463000	0.000082																																													
 3579			97.447884																											-0.476981	0.000052																																													
 3580			97.882256																											-0.454041	0.000180																																													
 3581			98.219212																											-0.357071	0.000539																																													
 3582			98.217259																											-0.019189	0.001498																																													
 3583			98.194643																											-0.000125	0.003098																																													
 3584			98.170921																											-0.000023	0.004106																																													
 3585			98.147690																											-0.000034	0.003631																																													
 3586			98.192596																											-0.068101	0.003565																																													
 3587			98.284623																											-0.115532	0.003867																																													
 3588			98.391001																											-0.130270	0.004235																																													
 3589			98.500399																											-0.133290	0.004213																																													
 3590			98.536033																											-0.059332	0.003997																																													
 3591			98.512028																											-0.000002	0.004300																																													
 3592			98.418182																											-0.000000	0.074143																																													
 3593			98.060924																											-0.000001	0.337575																																													
 3594			97.857057																											-0.000002	0.184257																																													
 3595			97.834599																											-0.000074	0.002961																																													
 3596			97.813201																											-0.000130	0.001960																																													
 3597			97.828396																											-0.036126	0.001368																																													
 3598			98.023008																											-0.215066	0.000889																																													
 3599			98.386731																											-0.383860	0.000532																																													
 3600			98.886157																											-0.519279	0.000175																																													
 3601			99.303903																											-0.437671	0.000147																																													
 3602			99.746960																											-0.463000	0.000082																																													
 3603			100.203940																											-0.476981	0.000052																																													
 3604			100.637760																											-0.454041	0.000180																																													
 3605			100.974165																											-0.357071	0.000539																																													
 3606			100.971661																											-0.019189	0.001498																																													
 3607			100.948494																											-0.000125	0.003098																																													
 3608			100.924221																											-0.000023	0.004106																																													
 3609			100.900440																											-0.000034	0.003631																																													
 3610			100.944796																											-0.068101	0.003565																																													
 3611			101.036271																											-0.115532	0.003867																																													
 3612			101.142099																											-0.130270	0.004235																																													
